_id,perfis,grauSatisfacao,observacao,tipoResposta,moduloPrincipal,versao
ObjectId(5ff3276056efaa001be2023f),"[""MÉDICO"",""MÉDICO AD""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff3279e56efaa001be20240),"[""ASB - MARILIA"",""AGENDA"",""ASB - AUXILIAR DE SAÚDE BUCAL"",""DIGITADOR"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff327a656efaa001be20241),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff327de56efaa001be20242),"[""MÉDICO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3288a56efaa001be20243),"[""GERENTE DE UNIDADE DE SAÚDE""]",MUITO_INSATISFEITO,muito ruim,ENVIADO,/agenda,4.1.4
ObjectId(5ff328f356efaa001be20244),"[""MÉDICO"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff3299f56efaa001be20245),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,FECHADO,/agenda,4.1.4
ObjectId(5ff329ff56efaa001be20246),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff32a6056efaa001be20247),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff32c0756efaa001be20248),"[""RECEPÇÃO"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff32c8456efaa001be20249),"[""OUTRO PROF. NÍVEL SUPERIOR"",""OUTROS PROFISSIONAIS DE NÍVEL SUPERIOR NASF"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cidadao,4.1.4
ObjectId(5ff32ca356efaa001be2024a),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff32ce056efaa001be2024b),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff32ce656efaa001be2024c),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff32dde56efaa001be2024d),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff32df256efaa001be2024e),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff32e7956efaa001be2024f),"[""RECEPÇÃO MIRANTE II"",""RECEPÇÃO-MIRANTE"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL"",""ACS - FICHAS""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff32ebe56efaa001be20250),"[""ESCUTA INICIAL"",""MÉDICO""]",INDIFERENTE,Versão anterior era mais clara e limpa,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff32f2156efaa001be20251),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",SATISFEITO,,ENVIADO,/agenda,4.1.4
ObjectId(5ff32f5d56efaa001be20252),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff32f6c56efaa001be20253),"[""ENFERMEIRO AD"",""ESCUTA INICIAL""]",,,FECHADO,/cds/atendimento-domiciliar,4.1.4
ObjectId(5ff32f6d56efaa001be20254),"[""ENFERMEIRO AD"",""ESCUTA INICIAL""]",,,FECHADO,/cds/atendimento-domiciliar,4.1.4
ObjectId(5ff32f8f56efaa001be20255),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""DIGITADOR""]",,,NAO_RESPONDIDO,/cds/atendimento-individual,4.1.4
ObjectId(5ff32fff56efaa001be20256),"[""RECEPÇÃO""]",INDIFERENTE,Agilidade,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3306d56efaa001be20257),"[""ESCUTA INICIAL"",""ENFERMEIRO DA ESTRATÉGIA DE SAÚDE DA FAMÍLIA"",""DIGITADOR""]",INSATISFEITO,muito lento. dificulta os processos de trabalho e agilidade de atendimento.,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3315156efaa001be20258),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3318756efaa001be20259),"[""RECEPÇÃO""]",MUITO_SATISFEITO,,ENVIADO,/agenda,4.1.4
ObjectId(5ff3319a56efaa001be2025a),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff332b456efaa001be2025b),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff332be56efaa001be2025c),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff332cc56efaa001be2025d),"[""ESCUTA INICIAL"",""MÉDICO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff3331f56efaa001be2025e),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff3331f56efaa001be2025f),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff3339c56efaa001be20260),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,NAO_RESPONDIDO,/agenda,4.1.4
ObjectId(5ff333d056efaa001be20261),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff334e656efaa001be20262),"[""ESCUTA INICIAL"",""ACE - AGENTE DE COMBATE ÀS ENDEMIAS""]",,,FECHADO,/cds/visita-domiciliar,4.1.4
ObjectId(5ff3350256efaa001be20263),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff3350b56efaa001be20264),"[""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,Lentidão no sistema,ENVIADO,/relatorios/producao/atendimento-domiciliar,4.1.4
ObjectId(5ff3356a56efaa001be20265),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3356f56efaa001be20266),"[""OUTRO PROF. NÍVEL SUPERIOR AD""]",,,FECHADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff3357e56efaa001be20267),"[""OUTRO PROF. NÍVEL SUPERIOR AD""]",,,FECHADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff3357e56efaa001be20268),"[""OUTRO PROF. NÍVEL SUPERIOR AD""]",,,FECHADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff3358056efaa001be20269),"[""OUTRO PROF. NÍVEL SUPERIOR AD""]",,,FECHADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff3358256efaa001be2026a),"[""OUTRO PROF. NÍVEL SUPERIOR AD""]",,,FECHADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff3359356efaa001be2026b),"[""OUTRO PROF. NÍVEL SUPERIOR AD""]",MUITO_SATISFEITO,,ENVIADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff335b256efaa001be2026c),"[""MÉDICO"",""ESCUTA INICIAL""]",INSATISFEITO,Sistema lento e instável. Não tem perfil para estudantes. Fluxo de exames poderia ser disposto de forma mais fácil para digitação (como uma tabela),ENVIADO,/agenda,4.1.4
ObjectId(5ff335fc56efaa001be2026d),"[""RECEPÇÃO""]",,,FECHADO,/agenda,4.1.4
ObjectId(5ff3362356efaa001be2026e),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",SATISFEITO,"está ficando aperfeiçoado, mas ainda falta a parte de atulizar o cidadão, e cruzar os registros com dados do cadussu",ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3372456efaa001be2026f),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff337ad56efaa001be20270),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff337ba56efaa001be20271),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff337bd56efaa001be20272),"[""RECEPÇÃO""]",MUITO_SATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff337cf56efaa001be20273),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",MUITO_INSATISFEITO,sistema trava muito,ENVIADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff3382256efaa001be20274),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3384f56efaa001be20275),"[""MÉDICO"",""ESCUTA INICIAL""]",SATISFEITO,"acesso às declarações de comparecimento , o formato anterior era melhor , após a finalização do atendimento .",ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff338b056efaa001be20276),"[""MÉDICO"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff338d056efaa001be20277),"[""ESCUTA INICIAL"",""MÉDICO""]",SATISFEITO,,ENVIADO,/cds/atendimento-individual,4.1.4
ObjectId(5ff3398d56efaa001be20278),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",SATISFEITO,,ENVIADO,/cds/atendimento-odontologico,4.1.4
ObjectId(5ff339aa56efaa001be20279),"[""ESCUTA INICIAL"",""MÉDICO"",""DIGITADOR""]",INSATISFEITO,"Sistema muito lento e com indisponibilidade frequente de acesso às paginas de confecção de receitas, relatórios e passagens anteriores.",ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff339b256efaa001be2027a),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""PSICÓLOGO NASF""]",MUITO_INSATISFEITO,,ENVIADO,/agenda,4.1.4
ObjectId(5ff33a6b56efaa001be2027b),"[""RECEPÇÃO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff33acc56efaa001be2027c),"[""MÉDICO"",""ESCUTA INICIAL""]",MUITO_SATISFEITO,,ENVIADO,/agenda,4.1.4
ObjectId(5ff33b1256efaa001be2027d),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff33b1256efaa001be2027e),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff33b1256efaa001be2027f),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33b1256efaa001be20280),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33bd256efaa001be20281),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33c2656efaa001be20282),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",,,FECHADO,/cds/visita-domiciliar,4.1.4
ObjectId(5ff33c4b56efaa001be20283),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33c6556efaa001be20284),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33c6556efaa001be20285),"[""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO AD"",""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33ca356efaa001be20286),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33d5656efaa001be20287),"[""RECEPÇÃO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff33d6056efaa001be20288),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33d9456efaa001be20289),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33d9a56efaa001be2028a),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",MUITO_INSATISFEITO,,ENVIADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff33dd056efaa001be2028b),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff33deb56efaa001be2028c),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",SATISFEITO,melhorar o cruzamnetoi dos dados com om cadsus,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff33e0756efaa001be2028d),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33e5456efaa001be2028e),"[""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff33e6256efaa001be2028f),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff33eb556efaa001be20290),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM ESF"",""AUXILIAR OU TECNICO DE ENFERMAGEM DA ESF"",""DIGITADOR""]",,,NAO_RESPONDIDO,/agenda,4.1.4
ObjectId(5ff33ede56efaa001be20291),"[""RECEPÇÃO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff33f5656efaa001be20292),"[""ESCUTA INICIAL"",""MÉDICO""]",SATISFEITO,os dados do cadus devem cruzar com o esus,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff33fe056efaa001be20293),"[""RECEPÇÃO"",""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM ESF"",""UNIFICAR CADASTRO""]",,,NAO_RESPONDIDO,/cds/ficha-vacinacao,4.1.4
ObjectId(5ff33fe956efaa001be20294),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/cds/ficha-vacinacao,4.1.4
ObjectId(5ff3400656efaa001be20295),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3400856efaa001be20296),"[""ASB - AUXILIAR DE SAÚDE BUCAL"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3401256efaa001be20297),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""GESTOR DA UNIDADE""]",INSATISFEITO,,ENVIADO,/agenda,4.1.4
ObjectId(5ff3406b56efaa001be20298),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3407156efaa001be20299),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",SATISFEITO,os regsitros do cadus devem cruzar com o esus no momneto de atualziar o cidadão está lento e não atualiza,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3407a56efaa001be2029a),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,FECHADO,/relatorios/producao/atendimento-domiciliar,4.1.4
ObjectId(5ff3407b56efaa001be2029b),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,FECHADO,/relatorios/producao/atendimento-domiciliar,4.1.4
ObjectId(5ff340b456efaa001be2029c),"[""COORDENADOR DA UBS"",""RECEPÇÃO"",""ESCUTA INICIAL"",""AGENDA/EVOLUÇÃO/DIGITADOR/ATENDIMENTO"",""ENFERMEIRO DA ESTRATÉGIA DE SAÚDE DA FAMÍLIA"",""UNIFICAR CADASTRO""]",INSATISFEITO,Rapidez,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff340bb56efaa001be2029d),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff340d456efaa001be2029e),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff340d556efaa001be2029f),"[""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,muitos bugs,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3410256efaa001be202a0),"[""RECEPÇÃO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3413c56efaa001be202a1),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3415556efaa001be202a2),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff341be56efaa001be202a3),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff341d856efaa001be202a4),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff341d856efaa001be202a5),"[""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3421456efaa001be202a6),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3423956efaa001be202a7),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INDIFERENTE,"muitas cores na tela que as vezes confundi
salada mista, o anterior em partes, era mais organizado.",ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3423956efaa001be202a8),"[""ESCUTA INICIAL"",""ENFERMEIRO DA ESTRATÉGIA DE SAÚDE DA FAMÍLIA"",""DIGITADOR""]",MUITO_INSATISFEITO,SISTEMA FICA MAIS TEMPO SEM FUNCIONAR DO QUE FUNCIONANDO. PRECISAM MELHORAR ISSO URGENTEMENTE.,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3425356efaa001be202a9),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",INDIFERENTE,,ENVIADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff3425856efaa001be202aa),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",,,FECHADO,/agenda,4.1.4
ObjectId(5ff342a256efaa001be202ab),"[""RECEPÇÃO"",""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,eficiênca,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3431756efaa001be202ac),"[""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff343c856efaa001be202ad),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff343d256efaa001be202ae),"[""COORDENADOR DA UBS"",""CIRURGIÃO DENTISTA"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3445756efaa001be202af),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",SATISFEITO,Cadastramento na aba cidadão. Necessita de aplicativo móvel para atualização em tempo real fora da UBS,ENVIADO,/cidadao,4.1.4
ObjectId(5ff3448156efaa001be202b0),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3448556efaa001be202b1),"[""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",INSATISFEITO,,ENVIADO,/cidadao,4.1.4
ObjectId(5ff3448656efaa001be202b2),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff344cb56efaa001be202b3),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INSATISFEITO,"cadastros somem,quando atualiza troca td e agente tem que aprender de novo,aparece inconsistencia e o pior é que não se consegue excluir algo como quando vc digita o sus antigo",ENVIADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff344e156efaa001be202b4),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff344e156efaa001be202b5),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff344e156efaa001be202b6),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""RECEPÇÃO""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff344ef56efaa001be202b7),"[""RECEPÇÃO E RELAT.CADASTRO"",""RECEPÇÃO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff3452656efaa001be202b8),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff3459e56efaa001be202b9),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3459e56efaa001be202ba),"[""RECEPÇÃO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff345b056efaa001be202bb),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff345c556efaa001be202bc),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""DIGITADOR""]",MUITO_INSATISFEITO,"NA UBS 6 DE CEILANDIA , RARAMENTE CONSEGUIMOS ACESSAR.",ENVIADO,/registroTardio,4.1.4
ObjectId(5ff345f756efaa001be202bd),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",INDIFERENTE,,ENVIADO,/cds/visita-domiciliar,4.1.4
ObjectId(5ff3460256efaa001be202be),"[""RECEPÇÃO"",""RECEPCAO PERFIL SMS""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3461956efaa001be202bf),"[""ASB - AUXILIAR DE SAÚDE BUCAL"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
ObjectId(5ff3467756efaa001be202c0),"[""ESCUTA INICIAL"",""MÉDICO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3476056efaa001be202c1),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3476f56efaa001be202c2),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3478e56efaa001be202c3),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/agenda,4.1.4
ObjectId(5ff347d756efaa001be202c4),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3482256efaa001be202c5),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE""]",SATISFEITO,,ENVIADO,/cds/cadastro-domiciliar,4.1.4
ObjectId(5ff3482956efaa001be202c6),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff3487a56efaa001be202c7),"[""RECEPÇÃO"",""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""UNIFICAÇÃO DE CADASTRO"",""DIGITADOR""]",,,FECHADO,/cds/ficha-vacinacao,4.1.4
ObjectId(5ff348dd56efaa001be202c8),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff348f556efaa001be202c9),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/cds/visita-domiciliar,4.1.4
ObjectId(5ff3495456efaa001be202ca),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff3496656efaa001be202cb),"[""ENFERMEIRO"",""FARMACÊUTICO""]",,,FECHADO,/cidadao,4.1.4
ObjectId(5ff3497a56efaa001be202cc),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/cds/atividade-coletiva,4.1.4
ObjectId(5ff3498a56efaa001be202cd),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM DOURADOS"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff349df56efaa001be202ce),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.4
ObjectId(5ff34a3556efaa001be202cf),"[""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff34a5a56efaa001be202d0),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.4
ObjectId(5ff34a7356efaa001be202d1),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.4
